vibe_x_mean,vibe_y_mean,vibe_z_mean,vibe_x_max,vibe_y_max,vibe_z_max,vibe_z_std,vibe_clip_total,vibe_z_tanomaly,mag_field_mean,mag_field_max,mag_field_range,mag_field_std,mag_x_range,mag_y_range,mag_tanomaly,bat_volt_min,bat_volt_max,bat_volt_range,bat_volt_std,bat_curr_mean,bat_curr_max,bat_curr_std,bat_margin,bat_sag_ratio,volt_tanomaly,gps_hdop_mean,gps_hdop_max,gps_nsats_mean,gps_nsats_min,gps_fix_pct,gps_hdop_tanomaly,motor_spread_mean,motor_spread_max,motor_spread_std,motor_output_mean,motor_output_std,motor_max_output,motor_hover_ratio,motor_spread_tanomaly,motor_saturation_pct,motor_all_high_pct,att_roll_std,att_pitch_std,att_roll_max,att_pitch_max,att_desroll_err,att_early_divergence,att_time_to_crash_sec,ekf_vel_var_mean,ekf_vel_var_max,ekf_pos_var_mean,ekf_pos_var_max,ekf_hgt_var_mean,ekf_hgt_var_max,ekf_compass_var_mean,ekf_compass_var_max,ekf_flags_error_pct,ekf_lane_switch_count,ekf_pos_var_tanomaly,imu_acc_x_std,imu_acc_y_std,imu_acc_z_std,imu_gyr_x_std,imu_gyr_y_std,imu_gyr_z_std,ctrl_thr_out_mean,ctrl_thr_hover_ratio,ctrl_alt_error_max,ctrl_alt_error_std,ctrl_climb_rate_std,ctrl_thr_saturated_pct,sys_long_loops,sys_max_loop_time,sys_cpu_load_mean,sys_internal_errors,sys_vcc_min,sys_vcc_range,sys_vservo_min,evt_error_count,evt_failsafe_count,evt_mode_change_count,evt_unexpected_mode_changes,evt_crash_detected,evt_gps_lost_count,evt_rc_lost_count,evt_radio_failsafe_count,fft_dominant_freq_x,fft_dominant_freq_y,fft_dominant_freq_z,fft_peak_power_x,fft_peak_power_y,fft_peak_power_z,fft_noise_floor
0.004949239517284027,0.004987488550274701,0.009909452477222224,0.05015193670988083,0.06374187767505646,1.2578909397125244,0.045443141150441575,0.0,-1.0,501.775072421013,502.52462626223604,1.509656426004483,0.24700326455339303,616.0,554.0,152297390.0,12.587977409362793,12.587977409362793,0.0,0.0,27.46916831668613,44.45258712768555,6.996885097642206,2.087977409362793,0.0,-1.0,1.2100000000000004,1.21,10.0,10.0,1.0,-1.0,0.7456221198156682,15.0,1.0766870611804893,1573.9068831942789,140.08045364200572,1744.0,4554.9491321290925,-1.0,0.0,0.0,13.108255722458829,6.308049375305741,27.47,29.13,0.017836710369487484,0.12,-1.0,0.008548867699642432,0.06,0.002860548271752086,0.04,0.004117997616209772,0.03,0.007446364719904647,0.01,0.0,0.0,-1.0,1.0248237577687567,2.224321482100029,0.5579911609759729,0.0319100337176444,0.033112438938586064,0.044160050247653675,0.34542471553943827,1.0002800281731092,0.6931653209030628,0.04167358619511165,104.80800272360418,0.0,165.0,34986.0,0.9411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004949239517284027,0.004987488550274701,0.009909452477222224,0.05015193670988083,0.06374187767505646,1.2578909397125244,0.045443141150441575,0.0,-1.0,501.775072421013,502.52462626223604,1.509656426004483,0.24700326455339303,616.0,554.0,152297390.0,12.587977409362793,12.587977409362793,0.0,0.0,27.46916831668613,44.45258712768555,6.996885097642206,2.087977409362793,0.0,-1.0,1.2100000000000004,1.21,10.0,10.0,1.0,-1.0,0.7456221198156682,15.0,1.0766870611804893,1573.9068831942789,140.08045364200572,1744.0,4554.9491321290925,-1.0,0.0,0.0,13.108255722458829,6.308049375305741,27.47,29.13,0.017836710369487484,0.12,-1.0,0.008548867699642432,0.06,0.002860548271752086,0.04,0.004117997616209772,0.03,0.007446364719904647,0.01,0.0,0.0,-1.0,1.0248237577687567,2.224321482100029,0.5579911609759729,0.0319100337176444,0.033112438938586064,0.044160050247653675,0.34542471553943827,1.0002800281731092,0.6931653209030628,0.04167358619511165,104.80800272360418,0.0,165.0,34986.0,0.9411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0044805639802645335,0.005608064994626379,0.010210965486232347,0.0212539229542017,0.06941662728786469,1.2547519207000732,0.04671943310353365,0.0,-1.0,501.7540480955855,502.5146764025903,1.5685715170447452,0.24755014419436142,617.0,553.0,111509545.0,12.587977409362793,12.587977409362793,0.0,0.0,28.106591602777847,45.28348159790039,5.411673977468972,2.087977409362793,0.0,-1.0,1.2100000000000004,1.21,10.0,10.0,1.0,-1.0,0.7385988103106411,15.0,1.0609688390246286,1587.933002878158,104.08543476762375,1748.0,4588.20565869484,-1.0,0.0,0.0,12.914004383248221,3.102510388440127,27.24,12.23,0.015661764705882333,0.11,-1.0,0.009950439648281375,0.04,0.0026986410871302955,0.03,0.006594724220623501,0.04,0.0031143085531574735,0.01,0.0,0.0,-1.0,0.37480719750149083,2.444626775683331,0.5508313778574659,0.03899377780613695,0.02593936828914858,0.04392970451326278,0.35276906372798555,1.0202881664862131,0.693244494497776,0.04255196417365438,108.67465066358224,0.0,155.0,47481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0044805639802645335,0.005608064994626379,0.010210965486232347,0.0212539229542017,0.06941662728786469,1.2547519207000732,0.04671943310353365,0.0,-1.0,501.7540480955855,502.5146764025903,1.5685715170447452,0.24755014419436142,617.0,553.0,111509545.0,12.587977409362793,12.587977409362793,0.0,0.0,28.106591602777847,45.28348159790039,5.411673977468972,2.087977409362793,0.0,-1.0,1.2100000000000004,1.21,10.0,10.0,1.0,-1.0,0.7385988103106411,15.0,1.0609688390246286,1587.933002878158,104.08543476762375,1748.0,4588.20565869484,-1.0,0.0,0.0,12.914004383248221,3.102510388440127,27.24,12.23,0.015661764705882333,0.11,-1.0,0.009950439648281375,0.04,0.0026986410871302955,0.03,0.006594724220623501,0.04,0.0031143085531574735,0.01,0.0,0.0,-1.0,0.37480719750149083,2.444626775683331,0.5508313778574659,0.03899377780613695,0.02593936828914858,0.04392970451326278,0.35276906372798555,1.0202881664862131,0.693244494497776,0.04255196417365438,108.67465066358224,0.0,155.0,47481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00750385366729761,0.005143104840601736,0.012951107167425428,0.06535068154335022,0.03444477543234825,1.6048433780670166,0.05975514529662195,0.0,-1.0,501.78362958755497,502.48582069546995,1.4888147163922554,0.30175417720579556,806.0,502.0,151294458.0,12.587977409362793,12.587977409362793,0.0,0.0,25.923360642356442,45.03421401977539,8.489171109045142,2.087977409362793,0.0,-1.0,1.21,1.21,10.0,10.0,1.0,-1.0,4.230561797752809,108.0,11.978721242508803,1545.2096947549442,168.22615274020555,1747.0,4465.4222203194495,-1.0,0.0,0.0,2.9284634938310106,11.666249341957188,24.35,28.48,0.18201203783319003,0.21000000000000002,-1.0,0.013039552880481512,0.05,0.0014316423043852107,0.03,0.00979793637145314,0.03,0.00645743766122098,0.04,0.0,0.0,-1.0,2.1416455560760346,0.29492997637606017,0.5937510478919935,0.02344562610243657,0.05051842910716276,0.17040671792858922,0.3236103447678484,0.93511990852377,0.7264939919114113,0.05672541919983371,151.43893248032688,0.0,116.0,32487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00750385366729761,0.005143104840601736,0.012951107167425428,0.06535068154335022,0.03444477543234825,1.6048433780670166,0.05975514529662195,0.0,-1.0,501.78362958755497,502.48582069546995,1.4888147163922554,0.30175417720579556,806.0,502.0,151294458.0,12.587977409362793,12.587977409362793,0.0,0.0,25.923360642356442,45.03421401977539,8.489171109045142,2.087977409362793,0.0,-1.0,1.21,1.21,10.0,10.0,1.0,-1.0,4.230561797752809,108.0,11.978721242508803,1545.2096947549442,168.22615274020555,1747.0,4465.4222203194495,-1.0,0.0,0.0,2.9284634938310106,11.666249341957188,24.35,28.48,0.18201203783319003,0.21000000000000002,-1.0,0.013039552880481512,0.05,0.0014316423043852107,0.03,0.00979793637145314,0.03,0.00645743766122098,0.04,0.0,0.0,-1.0,2.1416455560760346,0.29492997637606017,0.5937510478919935,0.02344562610243657,0.05051842910716276,0.17040671792858922,0.3236103447678484,0.93511990852377,0.7264939919114113,0.05672541919983371,151.43893248032688,0.0,116.0,32487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00753393272601455,0.005087558119772143,0.012762830771542803,0.06546865403652191,0.03446626290678978,1.6340243816375732,0.0591043093538156,0.0,-1.0,501.78412005594623,502.4798503422799,1.4119906665669077,0.2914633697848845,804.0,503.0,759827614.0,12.587977409362793,12.587977409362793,0.0,0.0,25.626310611892542,43.870967864990234,8.821039893489882,2.087977409362793,0.0,-1.0,1.2100000000000002,1.21,10.0,10.0,1.0,-1.0,4.56859285399206,108.0,12.848993750903803,1540.2671030405406,172.85922931002244,1740.0,4456.211783734568,-1.0,0.0,0.0,2.7382670745907323,10.834115762052448,24.21,28.47,0.19043074324324322,0.07,-1.0,0.011642736486486487,0.06,0.0010726351351351352,0.02,0.009983108108108107,0.04,0.006049408783783784,0.04,0.0,0.0,-1.0,1.75014345531343,0.265407437115652,0.5489169642235938,0.02230155012728024,0.057440887244295254,0.1738061614438315,0.3168426962741226,0.916033741752299,1.501953125,0.08358529522114089,150.3343160055714,0.0,117.0,34986.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00753393272601455,0.005087558119772143,0.012762830771542803,0.06546865403652191,0.03446626290678978,1.6340243816375732,0.0591043093538156,0.0,-1.0,501.78412005594623,502.4798503422799,1.4119906665669077,0.2914633697848845,804.0,503.0,759827614.0,12.587977409362793,12.587977409362793,0.0,0.0,25.626310611892542,43.870967864990234,8.821039893489882,2.087977409362793,0.0,-1.0,1.2100000000000002,1.21,10.0,10.0,1.0,-1.0,4.56859285399206,108.0,12.848993750903803,1540.2671030405406,172.85922931002244,1740.0,4456.211783734568,-1.0,0.0,0.0,2.7382670745907323,10.834115762052448,24.21,28.47,0.19043074324324322,0.07,-1.0,0.011642736486486487,0.06,0.0010726351351351352,0.02,0.009983108108108107,0.04,0.006049408783783784,0.04,0.0,0.0,-1.0,1.75014345531343,0.265407437115652,0.5489169642235938,0.02230155012728024,0.057440887244295254,0.1738061614438315,0.3168426962741226,0.916033741752299,1.501953125,0.08358529522114089,150.3343160055714,0.0,117.0,34986.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007108843468583334,0.0052618603364532725,0.01400041194920398,0.2212255895137787,0.22912418842315674,1.4568960666656494,0.061125600336572807,0.0,-1.0,501.78024035980854,502.47885527651806,1.677497450882754,0.3041155609171775,807.0,504.0,1214358229.0,12.587977409362793,12.587977409362793,0.0,0.0,25.60540757090939,43.289344787597656,8.860445178398894,2.087977409362793,0.0,-1.0,1.2100000000000002,1.21,7.572897196261683,3.0,0.6532710280373831,-1.0,5.1117647058823525,111.0,13.687523258948074,1539.2763895375992,175.30585695496376,1734.0,4462.938699674404,-1.0,0.0,0.0,2.263965567737348,11.766591557202485,24.45,28.63,0.2105511443250817,0.05,-1.0,0.012092480149462867,0.06,0.0033045305931807562,0.03,0.023792620270901448,0.27,0.006485287248949088,0.03,0.31480616534329753,0.0,-1.0,1.922234764481824,0.08171392596920196,0.6266006417667606,0.023894245757732226,0.049760697584891614,0.18355430900622055,0.3161202960651775,0.9151792873096098,1.1209373474121094,0.18164037006635161,155.76397219478622,0.0,102.0,32487.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007108843468583334,0.0052618603364532725,0.01400041194920398,0.2212255895137787,0.22912418842315674,1.4568960666656494,0.061125600336572807,0.0,-1.0,501.78024035980854,502.47885527651806,1.677497450882754,0.3041155609171775,807.0,504.0,1214358229.0,12.587977409362793,12.587977409362793,0.0,0.0,25.60540757090939,43.289344787597656,8.860445178398894,2.087977409362793,0.0,-1.0,1.2100000000000002,1.21,7.572897196261683,3.0,0.6532710280373831,-1.0,5.1117647058823525,111.0,13.687523258948074,1539.2763895375992,175.30585695496376,1734.0,4462.938699674404,-1.0,0.0,0.0,2.263965567737348,11.766591557202485,24.45,28.63,0.2105511443250817,0.05,-1.0,0.012092480149462867,0.06,0.0033045305931807562,0.03,0.023792620270901448,0.27,0.006485287248949088,0.03,0.31480616534329753,0.0,-1.0,1.922234764481824,0.08171392596920196,0.6266006417667606,0.023894245757732226,0.049760697584891614,0.18355430900622055,0.3161202960651775,0.9151792873096098,1.1209373474121094,0.18164037006635161,155.76397219478622,0.0,102.0,32487.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
